instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
15039746,58749,ADANIGREEN26JAN990CE,"ADANIGREEN",0,2026-01-27,990,0.05,600,CE,NFO-OPT,NFO
15040002,58750,ADANIGREEN26JAN990PE,"ADANIGREEN",0,2026-01-27,990,0.05,600,PE,NFO-OPT,NFO
15875586,62014,ADANIGREEN26JAN1080CE,"ADANIGREEN",0,2026-01-27,1080,0.05,600,CE,NFO-OPT,NFO
15875842,62015,ADANIGREEN26JAN1080PE,"ADANIGREEN",0,2026-01-27,1080,0.05,600,PE,NFO-OPT,NFO
17929218,70036,ADANIGREEN26JAN980CE,"ADANIGREEN",0,2026-01-27,980,0.05,600,CE,NFO-OPT,NFO
17929474,70037,ADANIGREEN26JAN980PE,"ADANIGREEN",0,2026-01-27,980,0.05,600,PE,NFO-OPT,NFO
15043330,58763,ADANIGREEN26JAN1090CE,"ADANIGREEN",0,2026-01-27,1090,0.05,600,CE,NFO-OPT,NFO
15043586,58764,ADANIGREEN26JAN1090PE,"ADANIGREEN",0,2026-01-27,1090,0.05,600,PE,NFO-OPT,NFO
15039234,58747,ADANIGREEN26JAN970CE,"ADANIGREEN",0,2026-01-27,970,0.05,600,CE,NFO-OPT,NFO
15039490,58748,ADANIGREEN26JAN970PE,"ADANIGREEN",0,2026-01-27,970,0.05,600,PE,NFO-OPT,NFO
17931522,70045,ADANIGREEN26JAN1100CE,"ADANIGREEN",0,2026-01-27,1100,0.05,600,CE,NFO-OPT,NFO
17931778,70046,ADANIGREEN26JAN1100PE,"ADANIGREEN",0,2026-01-27,1100,0.05,600,PE,NFO-OPT,NFO
15873026,62004,ADANIGREEN26JAN960CE,"ADANIGREEN",0,2026-01-27,960,0.05,600,CE,NFO-OPT,NFO
15873282,62005,ADANIGREEN26JAN960PE,"ADANIGREEN",0,2026-01-27,960,0.05,600,PE,NFO-OPT,NFO
15044098,58766,ADANIGREEN26JAN1110PE,"ADANIGREEN",0,2026-01-27,1110,0.05,600,PE,NFO-OPT,NFO
15879170,62028,ADANIGREEN26JAN1280CE,"ADANIGREEN",0,2026-01-27,1280,0.05,600,CE,NFO-OPT,NFO
15877634,62022,ADANIGREEN26JAN1240CE,"ADANIGREEN",0,2026-01-27,1240,0.05,600,CE,NFO-OPT,NFO
15877122,62020,ADANIGREEN26JAN1200CE,"ADANIGREEN",0,2026-01-27,1200,0.05,600,CE,NFO-OPT,NFO
15877378,62021,ADANIGREEN26JAN1200PE,"ADANIGREEN",0,2026-01-27,1200,0.05,600,PE,NFO-OPT,NFO
17946114,70102,ADANIGREEN26JAN1180CE,"ADANIGREEN",0,2026-01-27,1180,0.05,600,CE,NFO-OPT,NFO
17957378,70146,ADANIGREEN26JAN1180PE,"ADANIGREEN",0,2026-01-27,1180,0.05,600,PE,NFO-OPT,NFO
15876610,62018,ADANIGREEN26JAN1160CE,"ADANIGREEN",0,2026-01-27,1160,0.05,600,CE,NFO-OPT,NFO
15876866,62019,ADANIGREEN26JAN1160PE,"ADANIGREEN",0,2026-01-27,1160,0.05,600,PE,NFO-OPT,NFO
17932034,70047,ADANIGREEN26JAN1140CE,"ADANIGREEN",0,2026-01-27,1140,0.05,600,CE,NFO-OPT,NFO
17945858,70101,ADANIGREEN26JAN1140PE,"ADANIGREEN",0,2026-01-27,1140,0.05,600,PE,NFO-OPT,NFO
15044354,58767,ADANIGREEN26JAN1130CE,"ADANIGREEN",0,2026-01-27,1130,0.05,600,CE,NFO-OPT,NFO
15045122,58770,ADANIGREEN26JAN1130PE,"ADANIGREEN",0,2026-01-27,1130,0.05,600,PE,NFO-OPT,NFO
15876098,62016,ADANIGREEN26JAN1120CE,"ADANIGREEN",0,2026-01-27,1120,0.05,600,CE,NFO-OPT,NFO
15876354,62017,ADANIGREEN26JAN1120PE,"ADANIGREEN",0,2026-01-27,1120,0.05,600,PE,NFO-OPT,NFO
15043842,58765,ADANIGREEN26JAN1110CE,"ADANIGREEN",0,2026-01-27,1110,0.05,600,CE,NFO-OPT,NFO
15038722,58745,ADANIGREEN26JAN950CE,"ADANIGREEN",0,2026-01-27,950,0.05,600,CE,NFO-OPT,NFO
15038978,58746,ADANIGREEN26JAN950PE,"ADANIGREEN",0,2026-01-27,950,0.05,600,PE,NFO-OPT,NFO
17928706,70034,ADANIGREEN26JAN940CE,"ADANIGREEN",0,2026-01-27,940,0.05,600,CE,NFO-OPT,NFO
17928962,70035,ADANIGREEN26JAN940PE,"ADANIGREEN",0,2026-01-27,940,0.05,600,PE,NFO-OPT,NFO
15038210,58743,ADANIGREEN26JAN930CE,"ADANIGREEN",0,2026-01-27,930,0.05,600,CE,NFO-OPT,NFO
15038466,58744,ADANIGREEN26JAN930PE,"ADANIGREEN",0,2026-01-27,930,0.05,600,PE,NFO-OPT,NFO
15872514,62002,ADANIGREEN26JAN920CE,"ADANIGREEN",0,2026-01-27,920,0.05,600,CE,NFO-OPT,NFO
15872770,62003,ADANIGREEN26JAN920PE,"ADANIGREEN",0,2026-01-27,920,0.05,600,PE,NFO-OPT,NFO
15037698,58741,ADANIGREEN26JAN910CE,"ADANIGREEN",0,2026-01-27,910,0.05,600,CE,NFO-OPT,NFO
15037954,58742,ADANIGREEN26JAN910PE,"ADANIGREEN",0,2026-01-27,910,0.05,600,PE,NFO-OPT,NFO
17928194,70032,ADANIGREEN26JAN900CE,"ADANIGREEN",0,2026-01-27,900,0.05,600,CE,NFO-OPT,NFO
17928450,70033,ADANIGREEN26JAN900PE,"ADANIGREEN",0,2026-01-27,900,0.05,600,PE,NFO-OPT,NFO
15871490,61998,ADANIGREEN26JAN880CE,"ADANIGREEN",0,2026-01-27,880,0.05,600,CE,NFO-OPT,NFO
15871746,61999,ADANIGREEN26JAN880PE,"ADANIGREEN",0,2026-01-27,880,0.05,600,PE,NFO-OPT,NFO
17927682,70030,ADANIGREEN26JAN860CE,"ADANIGREEN",0,2026-01-27,860,0.05,600,CE,NFO-OPT,NFO
17927938,70031,ADANIGREEN26JAN860PE,"ADANIGREEN",0,2026-01-27,860,0.05,600,PE,NFO-OPT,NFO
15870978,61996,ADANIGREEN26JAN840CE,"ADANIGREEN",0,2026-01-27,840,0.05,600,CE,NFO-OPT,NFO
15871234,61997,ADANIGREEN26JAN840PE,"ADANIGREEN",0,2026-01-27,840,0.05,600,PE,NFO-OPT,NFO
17972994,70207,ADANIGREEN26FEB1040CE,"ADANIGREEN",0,2026-02-24,1040,0.05,600,CE,NFO-OPT,NFO
17973250,70208,ADANIGREEN26FEB1040PE,"ADANIGREEN",0,2026-02-24,1040,0.05,600,PE,NFO-OPT,NFO
15104770,59003,ADANIGREEN26FEB1030CE,"ADANIGREEN",0,2026-02-24,1030,0.05,600,CE,NFO-OPT,NFO
15105026,59004,ADANIGREEN26FEB1030PE,"ADANIGREEN",0,2026-02-24,1030,0.05,600,PE,NFO-OPT,NFO
15105282,59005,ADANIGREEN26FEB1050CE,"ADANIGREEN",0,2026-02-24,1050,0.05,600,CE,NFO-OPT,NFO
15105538,59006,ADANIGREEN26FEB1050PE,"ADANIGREEN",0,2026-02-24,1050,0.05,600,PE,NFO-OPT,NFO
15104258,59001,ADANIGREEN26FEB1020CE,"ADANIGREEN",0,2026-02-24,1020,0.05,600,CE,NFO-OPT,NFO
15104514,59002,ADANIGREEN26FEB1020PE,"ADANIGREEN",0,2026-02-24,1020,0.05,600,PE,NFO-OPT,NFO
15105794,59007,ADANIGREEN26FEB1060CE,"ADANIGREEN",0,2026-02-24,1060,0.05,600,CE,NFO-OPT,NFO
15106562,59010,ADANIGREEN26FEB1060PE,"ADANIGREEN",0,2026-02-24,1060,0.05,600,PE,NFO-OPT,NFO
15103746,58999,ADANIGREEN26FEB1010CE,"ADANIGREEN",0,2026-02-24,1010,0.05,600,CE,NFO-OPT,NFO
15104002,59000,ADANIGREEN26FEB1010PE,"ADANIGREEN",0,2026-02-24,1010,0.05,600,PE,NFO-OPT,NFO
15106818,59011,ADANIGREEN26FEB1070CE,"ADANIGREEN",0,2026-02-24,1070,0.05,600,CE,NFO-OPT,NFO
15109634,59022,ADANIGREEN26FEB1070PE,"ADANIGREEN",0,2026-02-24,1070,0.05,600,PE,NFO-OPT,NFO
17972482,70205,ADANIGREEN26FEB1000CE,"ADANIGREEN",0,2026-02-24,1000,0.05,600,CE,NFO-OPT,NFO
17972738,70206,ADANIGREEN26FEB1000PE,"ADANIGREEN",0,2026-02-24,1000,0.05,600,PE,NFO-OPT,NFO
17973506,70209,ADANIGREEN26FEB1080CE,"ADANIGREEN",0,2026-02-24,1080,0.05,600,CE,NFO-OPT,NFO
17973762,70210,ADANIGREEN26FEB1080PE,"ADANIGREEN",0,2026-02-24,1080,0.05,600,PE,NFO-OPT,NFO
15103234,58997,ADANIGREEN26FEB990CE,"ADANIGREEN",0,2026-02-24,990,0.05,600,CE,NFO-OPT,NFO
15103490,58998,ADANIGREEN26FEB990PE,"ADANIGREEN",0,2026-02-24,990,0.05,600,PE,NFO-OPT,NFO
15109890,59023,ADANIGREEN26FEB1090CE,"ADANIGREEN",0,2026-02-24,1090,0.05,600,CE,NFO-OPT,NFO
15110658,59026,ADANIGREEN26FEB1090PE,"ADANIGREEN",0,2026-02-24,1090,0.05,600,PE,NFO-OPT,NFO
15102722,58995,ADANIGREEN26FEB980CE,"ADANIGREEN",0,2026-02-24,980,0.05,600,CE,NFO-OPT,NFO
15102978,58996,ADANIGREEN26FEB980PE,"ADANIGREEN",0,2026-02-24,980,0.05,600,PE,NFO-OPT,NFO
15110914,59027,ADANIGREEN26FEB1100CE,"ADANIGREEN",0,2026-02-24,1100,0.05,600,CE,NFO-OPT,NFO
15111682,59030,ADANIGREEN26FEB1100PE,"ADANIGREEN",0,2026-02-24,1100,0.05,600,PE,NFO-OPT,NFO
15102210,58993,ADANIGREEN26FEB970CE,"ADANIGREEN",0,2026-02-24,970,0.05,600,CE,NFO-OPT,NFO
15102466,58994,ADANIGREEN26FEB970PE,"ADANIGREEN",0,2026-02-24,970,0.05,600,PE,NFO-OPT,NFO
15111938,59031,ADANIGREEN26FEB1110CE,"ADANIGREEN",0,2026-02-24,1110,0.05,600,CE,NFO-OPT,NFO
15112194,59032,ADANIGREEN26FEB1110PE,"ADANIGREEN",0,2026-02-24,1110,0.05,600,PE,NFO-OPT,NFO
17974274,70212,ADANIGREEN26FEB1120PE,"ADANIGREEN",0,2026-02-24,1120,0.05,600,PE,NFO-OPT,NFO
17975554,70217,ADANIGREEN26FEB1200CE,"ADANIGREEN",0,2026-02-24,1200,0.05,600,CE,NFO-OPT,NFO
15116034,59047,ADANIGREEN26FEB1180CE,"ADANIGREEN",0,2026-02-24,1180,0.05,600,CE,NFO-OPT,NFO
15116290,59048,ADANIGREEN26FEB1180PE,"ADANIGREEN",0,2026-02-24,1180,0.05,600,PE,NFO-OPT,NFO
17974530,70213,ADANIGREEN26FEB1160CE,"ADANIGREEN",0,2026-02-24,1160,0.05,600,CE,NFO-OPT,NFO
17974786,70214,ADANIGREEN26FEB1160PE,"ADANIGREEN",0,2026-02-24,1160,0.05,600,PE,NFO-OPT,NFO
15112962,59035,ADANIGREEN26FEB1140CE,"ADANIGREEN",0,2026-02-24,1140,0.05,600,CE,NFO-OPT,NFO
15113474,59037,ADANIGREEN26FEB1140PE,"ADANIGREEN",0,2026-02-24,1140,0.05,600,PE,NFO-OPT,NFO
15112450,59033,ADANIGREEN26FEB1130CE,"ADANIGREEN",0,2026-02-24,1130,0.05,600,CE,NFO-OPT,NFO
15112706,59034,ADANIGREEN26FEB1130PE,"ADANIGREEN",0,2026-02-24,1130,0.05,600,PE,NFO-OPT,NFO
17974018,70211,ADANIGREEN26FEB1120CE,"ADANIGREEN",0,2026-02-24,1120,0.05,600,CE,NFO-OPT,NFO
17971970,70203,ADANIGREEN26FEB960CE,"ADANIGREEN",0,2026-02-24,960,0.05,600,CE,NFO-OPT,NFO
17972226,70204,ADANIGREEN26FEB960PE,"ADANIGREEN",0,2026-02-24,960,0.05,600,PE,NFO-OPT,NFO
15101698,58991,ADANIGREEN26FEB950CE,"ADANIGREEN",0,2026-02-24,950,0.05,600,CE,NFO-OPT,NFO
15101954,58992,ADANIGREEN26FEB950PE,"ADANIGREEN",0,2026-02-24,950,0.05,600,PE,NFO-OPT,NFO
15101186,58989,ADANIGREEN26FEB940CE,"ADANIGREEN",0,2026-02-24,940,0.05,600,CE,NFO-OPT,NFO
15101442,58990,ADANIGREEN26FEB940PE,"ADANIGREEN",0,2026-02-24,940,0.05,600,PE,NFO-OPT,NFO
15099650,58983,ADANIGREEN26FEB930CE,"ADANIGREEN",0,2026-02-24,930,0.05,600,CE,NFO-OPT,NFO
15100930,58988,ADANIGREEN26FEB930PE,"ADANIGREEN",0,2026-02-24,930,0.05,600,PE,NFO-OPT,NFO
17971458,70201,ADANIGREEN26FEB920CE,"ADANIGREEN",0,2026-02-24,920,0.05,600,CE,NFO-OPT,NFO
17971714,70202,ADANIGREEN26FEB920PE,"ADANIGREEN",0,2026-02-24,920,0.05,600,PE,NFO-OPT,NFO
15099138,58981,ADANIGREEN26FEB910CE,"ADANIGREEN",0,2026-02-24,910,0.05,600,CE,NFO-OPT,NFO
15099394,58982,ADANIGREEN26FEB910PE,"ADANIGREEN",0,2026-02-24,910,0.05,600,PE,NFO-OPT,NFO
15098626,58979,ADANIGREEN26FEB900CE,"ADANIGREEN",0,2026-02-24,900,0.05,600,CE,NFO-OPT,NFO
15098882,58980,ADANIGREEN26FEB900PE,"ADANIGREEN",0,2026-02-24,900,0.05,600,PE,NFO-OPT,NFO
17970946,70199,ADANIGREEN26FEB880CE,"ADANIGREEN",0,2026-02-24,880,0.05,600,CE,NFO-OPT,NFO
17971202,70200,ADANIGREEN26FEB880PE,"ADANIGREEN",0,2026-02-24,880,0.05,600,PE,NFO-OPT,NFO
15097090,58973,ADANIGREEN26FEB860CE,"ADANIGREEN",0,2026-02-24,860,0.05,600,CE,NFO-OPT,NFO
15097346,58974,ADANIGREEN26FEB860PE,"ADANIGREEN",0,2026-02-24,860,0.05,600,PE,NFO-OPT,NFO
15144450,59158,ADANIGREEN26MAR840CE,"ADANIGREEN",0,2026-03-30,840,0.05,600,CE,NFO-OPT,NFO
15144706,59159,ADANIGREEN26MAR840PE,"ADANIGREEN",0,2026-03-30,840,0.05,600,PE,NFO-OPT,NFO
15145474,59162,ADANIGREEN26MAR880CE,"ADANIGREEN",0,2026-03-30,880,0.05,600,CE,NFO-OPT,NFO
15145730,59163,ADANIGREEN26MAR880PE,"ADANIGREEN",0,2026-03-30,880,0.05,600,PE,NFO-OPT,NFO
15146498,59166,ADANIGREEN26MAR920CE,"ADANIGREEN",0,2026-03-30,920,0.05,600,CE,NFO-OPT,NFO
15158274,59212,ADANIGREEN26MAR920PE,"ADANIGREEN",0,2026-03-30,920,0.05,600,PE,NFO-OPT,NFO
15160066,59219,ADANIGREEN26MAR940CE,"ADANIGREEN",0,2026-03-30,940,0.05,600,CE,NFO-OPT,NFO
15160322,59220,ADANIGREEN26MAR940PE,"ADANIGREEN",0,2026-03-30,940,0.05,600,PE,NFO-OPT,NFO
15161090,59223,ADANIGREEN26MAR960CE,"ADANIGREEN",0,2026-03-30,960,0.05,600,CE,NFO-OPT,NFO
15161346,59224,ADANIGREEN26MAR960PE,"ADANIGREEN",0,2026-03-30,960,0.05,600,PE,NFO-OPT,NFO
15161602,59225,ADANIGREEN26MAR980CE,"ADANIGREEN",0,2026-03-30,980,0.05,600,CE,NFO-OPT,NFO
15161858,59226,ADANIGREEN26MAR980PE,"ADANIGREEN",0,2026-03-30,980,0.05,600,PE,NFO-OPT,NFO
15162114,59227,ADANIGREEN26MAR1000CE,"ADANIGREEN",0,2026-03-30,1000,0.05,600,CE,NFO-OPT,NFO
15162370,59228,ADANIGREEN26MAR1000PE,"ADANIGREEN",0,2026-03-30,1000,0.05,600,PE,NFO-OPT,NFO
15162626,59229,ADANIGREEN26MAR1020CE,"ADANIGREEN",0,2026-03-30,1020,0.05,600,CE,NFO-OPT,NFO
15162882,59230,ADANIGREEN26MAR1020PE,"ADANIGREEN",0,2026-03-30,1020,0.05,600,PE,NFO-OPT,NFO
15163138,59231,ADANIGREEN26MAR1040CE,"ADANIGREEN",0,2026-03-30,1040,0.05,600,CE,NFO-OPT,NFO
15163394,59232,ADANIGREEN26MAR1040PE,"ADANIGREEN",0,2026-03-30,1040,0.05,600,PE,NFO-OPT,NFO
15163650,59233,ADANIGREEN26MAR1060CE,"ADANIGREEN",0,2026-03-30,1060,0.05,600,CE,NFO-OPT,NFO
15163906,59234,ADANIGREEN26MAR1060PE,"ADANIGREEN",0,2026-03-30,1060,0.05,600,PE,NFO-OPT,NFO
15165698,59241,ADANIGREEN26MAR1080CE,"ADANIGREEN",0,2026-03-30,1080,0.05,600,CE,NFO-OPT,NFO
15165954,59242,ADANIGREEN26MAR1080PE,"ADANIGREEN",0,2026-03-30,1080,0.05,600,PE,NFO-OPT,NFO
15166210,59243,ADANIGREEN26MAR1100CE,"ADANIGREEN",0,2026-03-30,1100,0.05,600,CE,NFO-OPT,NFO
15166466,59244,ADANIGREEN26MAR1100PE,"ADANIGREEN",0,2026-03-30,1100,0.05,600,PE,NFO-OPT,NFO
15166722,59245,ADANIGREEN26MAR1120CE,"ADANIGREEN",0,2026-03-30,1120,0.05,600,CE,NFO-OPT,NFO
15166978,59246,ADANIGREEN26MAR1120PE,"ADANIGREEN",0,2026-03-30,1120,0.05,600,PE,NFO-OPT,NFO
15167746,59249,ADANIGREEN26MAR1160CE,"ADANIGREEN",0,2026-03-30,1160,0.05,600,CE,NFO-OPT,NFO
15168002,59250,ADANIGREEN26MAR1160PE,"ADANIGREEN",0,2026-03-30,1160,0.05,600,PE,NFO-OPT,NFO
15170818,59261,ADANIGREEN26MAR1200CE,"ADANIGREEN",0,2026-03-30,1200,0.05,600,CE,NFO-OPT,NFO
15171074,59262,ADANIGREEN26MAR1200PE,"ADANIGREEN",0,2026-03-30,1200,0.05,600,PE,NFO-OPT,NFO
15910146,62149,ADANIPORTS26JAN1480CE,"ADANIPORTS",0,2026-01-27,1480,0.05,475,CE,NFO-OPT,NFO
15910402,62150,ADANIPORTS26JAN1480PE,"ADANIPORTS",0,2026-01-27,1480,0.05,475,PE,NFO-OPT,NFO
18045186,70489,ADANIPORTS26JAN1500CE,"ADANIPORTS",0,2026-01-27,1500,0.05,475,CE,NFO-OPT,NFO
18045442,70490,ADANIPORTS26JAN1500PE,"ADANIPORTS",0,2026-01-27,1500,0.05,475,PE,NFO-OPT,NFO
18044674,70487,ADANIPORTS26JAN1460CE,"ADANIPORTS",0,2026-01-27,1460,0.05,475,CE,NFO-OPT,NFO
18044930,70488,ADANIPORTS26JAN1460PE,"ADANIPORTS",0,2026-01-27,1460,0.05,475,PE,NFO-OPT,NFO
15910658,62151,ADANIPORTS26JAN1520CE,"ADANIPORTS",0,2026-01-27,1520,0.05,475,CE,NFO-OPT,NFO
15910914,62152,ADANIPORTS26JAN1520PE,"ADANIPORTS",0,2026-01-27,1520,0.05,475,PE,NFO-OPT,NFO
15909634,62147,ADANIPORTS26JAN1440CE,"ADANIPORTS",0,2026-01-27,1440,0.05,475,CE,NFO-OPT,NFO
15909890,62148,ADANIPORTS26JAN1440PE,"ADANIPORTS",0,2026-01-27,1440,0.05,475,PE,NFO-OPT,NFO
18046466,70494,ADANIPORTS26JAN1540CE,"ADANIPORTS",0,2026-01-27,1540,0.05,475,CE,NFO-OPT,NFO
18046722,70495,ADANIPORTS26JAN1540PE,"ADANIPORTS",0,2026-01-27,1540,0.05,475,PE,NFO-OPT,NFO
18044162,70485,ADANIPORTS26JAN1420CE,"ADANIPORTS",0,2026-01-27,1420,0.05,475,CE,NFO-OPT,NFO
18044418,70486,ADANIPORTS26JAN1420PE,"ADANIPORTS",0,2026-01-27,1420,0.05,475,PE,NFO-OPT,NFO
15911170,62153,ADANIPORTS26JAN1560CE,"ADANIPORTS",0,2026-01-27,1560,0.05,475,CE,NFO-OPT,NFO
15911938,62156,ADANIPORTS26JAN1560PE,"ADANIPORTS",0,2026-01-27,1560,0.05,475,PE,NFO-OPT,NFO
15909122,62145,ADANIPORTS26JAN1400CE,"ADANIPORTS",0,2026-01-27,1400,0.05,475,CE,NFO-OPT,NFO
15909378,62146,ADANIPORTS26JAN1400PE,"ADANIPORTS",0,2026-01-27,1400,0.05,475,PE,NFO-OPT,NFO
18046978,70496,ADANIPORTS26JAN1580CE,"ADANIPORTS",0,2026-01-27,1580,0.05,475,CE,NFO-OPT,NFO
18047234,70497,ADANIPORTS26JAN1580PE,"ADANIPORTS",0,2026-01-27,1580,0.05,475,PE,NFO-OPT,NFO
18041090,70473,ADANIPORTS26JAN1380CE,"ADANIPORTS",0,2026-01-27,1380,0.05,475,CE,NFO-OPT,NFO
18041346,70474,ADANIPORTS26JAN1380PE,"ADANIPORTS",0,2026-01-27,1380,0.05,475,PE,NFO-OPT,NFO
15912194,62157,ADANIPORTS26JAN1600CE,"ADANIPORTS",0,2026-01-27,1600,0.05,475,CE,NFO-OPT,NFO
15912450,62158,ADANIPORTS26JAN1600PE,"ADANIPORTS",0,2026-01-27,1600,0.05,475,PE,NFO-OPT,NFO
15908610,62143,ADANIPORTS26JAN1360CE,"ADANIPORTS",0,2026-01-27,1360,0.05,475,CE,NFO-OPT,NFO
15908866,62144,ADANIPORTS26JAN1360PE,"ADANIPORTS",0,2026-01-27,1360,0.05,475,PE,NFO-OPT,NFO
18047490,70498,ADANIPORTS26JAN1620CE,"ADANIPORTS",0,2026-01-27,1620,0.05,475,CE,NFO-OPT,NFO
18047746,70499,ADANIPORTS26JAN1620PE,"ADANIPORTS",0,2026-01-27,1620,0.05,475,PE,NFO-OPT,NFO
18039042,70465,ADANIPORTS26JAN1340CE,"ADANIPORTS",0,2026-01-27,1340,0.05,475,CE,NFO-OPT,NFO
18040834,70472,ADANIPORTS26JAN1340PE,"ADANIPORTS",0,2026-01-27,1340,0.05,475,PE,NFO-OPT,NFO
15912962,62160,ADANIPORTS26JAN1640PE,"ADANIPORTS",0,2026-01-27,1640,0.05,475,PE,NFO-OPT,NFO
15915778,62171,ADANIPORTS26JAN1760CE,"ADANIPORTS",0,2026-01-27,1760,0.05,475,CE,NFO-OPT,NFO
15915266,62169,ADANIPORTS26JAN1720CE,"ADANIPORTS",0,2026-01-27,1720,0.05,475,CE,NFO-OPT,NFO
15915522,62170,ADANIPORTS26JAN1720PE,"ADANIPORTS",0,2026-01-27,1720,0.05,475,PE,NFO-OPT,NFO
15914754,62167,ADANIPORTS26JAN1680CE,"ADANIPORTS",0,2026-01-27,1680,0.05,475,CE,NFO-OPT,NFO
15915010,62168,ADANIPORTS26JAN1680PE,"ADANIPORTS",0,2026-01-27,1680,0.05,475,PE,NFO-OPT,NFO
18048258,70501,ADANIPORTS26JAN1660CE,"ADANIPORTS",0,2026-01-27,1660,0.05,475,CE,NFO-OPT,NFO
15912706,62159,ADANIPORTS26JAN1640CE,"ADANIPORTS",0,2026-01-27,1640,0.05,475,CE,NFO-OPT,NFO
15908098,62141,ADANIPORTS26JAN1320CE,"ADANIPORTS",0,2026-01-27,1320,0.05,475,CE,NFO-OPT,NFO
15908354,62142,ADANIPORTS26JAN1320PE,"ADANIPORTS",0,2026-01-27,1320,0.05,475,PE,NFO-OPT,NFO
18034434,70447,ADANIPORTS26JAN1300CE,"ADANIPORTS",0,2026-01-27,1300,0.05,475,CE,NFO-OPT,NFO
18034690,70448,ADANIPORTS26JAN1300PE,"ADANIPORTS",0,2026-01-27,1300,0.05,475,PE,NFO-OPT,NFO
15907586,62139,ADANIPORTS26JAN1280CE,"ADANIPORTS",0,2026-01-27,1280,0.05,475,CE,NFO-OPT,NFO
15907842,62140,ADANIPORTS26JAN1280PE,"ADANIPORTS",0,2026-01-27,1280,0.05,475,PE,NFO-OPT,NFO
15907074,62137,ADANIPORTS26JAN1240CE,"ADANIPORTS",0,2026-01-27,1240,0.05,475,CE,NFO-OPT,NFO
15907330,62138,ADANIPORTS26JAN1240PE,"ADANIPORTS",0,2026-01-27,1240,0.05,475,PE,NFO-OPT,NFO
15357954,59992,ADANIPORTS26FEB1500CE,"ADANIPORTS",0,2026-02-24,1500,0.05,475,CE,NFO-OPT,NFO
15358210,59993,ADANIPORTS26FEB1500PE,"ADANIPORTS",0,2026-02-24,1500,0.05,475,PE,NFO-OPT,NFO
18096130,70688,ADANIPORTS26FEB1480CE,"ADANIPORTS",0,2026-02-24,1480,0.05,475,CE,NFO-OPT,NFO
18096386,70689,ADANIPORTS26FEB1480PE,"ADANIPORTS",0,2026-02-24,1480,0.05,475,PE,NFO-OPT,NFO
18096642,70690,ADANIPORTS26FEB1520CE,"ADANIPORTS",0,2026-02-24,1520,0.05,475,CE,NFO-OPT,NFO
18096898,70691,ADANIPORTS26FEB1520PE,"ADANIPORTS",0,2026-02-24,1520,0.05,475,PE,NFO-OPT,NFO
15356930,59988,ADANIPORTS26FEB1460CE,"ADANIPORTS",0,2026-02-24,1460,0.05,475,CE,NFO-OPT,NFO
15357698,59991,ADANIPORTS26FEB1460PE,"ADANIPORTS",0,2026-02-24,1460,0.05,475,PE,NFO-OPT,NFO
15358722,59995,ADANIPORTS26FEB1540CE,"ADANIPORTS",0,2026-02-24,1540,0.05,475,CE,NFO-OPT,NFO
15358978,59996,ADANIPORTS26FEB1540PE,"ADANIPORTS",0,2026-02-24,1540,0.05,475,PE,NFO-OPT,NFO
18094594,70682,ADANIPORTS26FEB1440CE,"ADANIPORTS",0,2026-02-24,1440,0.05,475,CE,NFO-OPT,NFO
18094850,70683,ADANIPORTS26FEB1440PE,"ADANIPORTS",0,2026-02-24,1440,0.05,475,PE,NFO-OPT,NFO
18097154,70692,ADANIPORTS26FEB1560CE,"ADANIPORTS",0,2026-02-24,1560,0.05,475,CE,NFO-OPT,NFO
18099714,70702,ADANIPORTS26FEB1560PE,"ADANIPORTS",0,2026-02-24,1560,0.05,475,PE,NFO-OPT,NFO
15353858,59976,ADANIPORTS26FEB1420CE,"ADANIPORTS",0,2026-02-24,1420,0.05,475,CE,NFO-OPT,NFO
15356674,59987,ADANIPORTS26FEB1420PE,"ADANIPORTS",0,2026-02-24,1420,0.05,475,PE,NFO-OPT,NFO
15359234,59997,ADANIPORTS26FEB1580CE,"ADANIPORTS",0,2026-02-24,1580,0.05,475,CE,NFO-OPT,NFO
15359490,59998,ADANIPORTS26FEB1580PE,"ADANIPORTS",0,2026-02-24,1580,0.05,475,PE,NFO-OPT,NFO
18094082,70680,ADANIPORTS26FEB1400CE,"ADANIPORTS",0,2026-02-24,1400,0.05,475,CE,NFO-OPT,NFO
18094338,70681,ADANIPORTS26FEB1400PE,"ADANIPORTS",0,2026-02-24,1400,0.05,475,PE,NFO-OPT,NFO
18111746,70749,ADANIPORTS26FEB1600CE,"ADANIPORTS",0,2026-02-24,1600,0.05,475,CE,NFO-OPT,NFO
18112514,70752,ADANIPORTS26FEB1600PE,"ADANIPORTS",0,2026-02-24,1600,0.05,475,PE,NFO-OPT,NFO
15327746,59874,ADANIPORTS26FEB1380CE,"ADANIPORTS",0,2026-02-24,1380,0.05,475,CE,NFO-OPT,NFO
15328002,59875,ADANIPORTS26FEB1380PE,"ADANIPORTS",0,2026-02-24,1380,0.05,475,PE,NFO-OPT,NFO
15360258,60001,ADANIPORTS26FEB1620CE,"ADANIPORTS",0,2026-02-24,1620,0.05,475,CE,NFO-OPT,NFO
15360514,60002,ADANIPORTS26FEB1620PE,"ADANIPORTS",0,2026-02-24,1620,0.05,475,PE,NFO-OPT,NFO
